"","West_cenreg.y","X1","X2"
"1524",0.46,-0.776528789498996,1
"1525",0.16,-1.83258146374831,1
"1526",0.15,-1.89711998488588,1
"1527",0.14,-1.96611285637283,1
"1528",0.15,-1.89711998488588,1
"1529",0.19,-1.66073120682165,1
"1530",0.21,-1.56064774826467,1
"1531",0.21,-1.56064774826467,1
"1532",0.21,-1.56064774826467,1
"1533",0.19,-1.66073120682165,1
"1534",0.2,-1.6094379124341,1
"1535",0.18,-1.71479842809193,1
"1536",0.14,-1.96611285637283,1
"1537",0.13,-2.04022082852655,1
"1538",0.12,-2.12026353620009,1
"1539",0.12,-2.12026353620009,1
"1540",0.11,-2.20727491318972,1
"1541",0.12,-2.12026353620009,1
"1542",0.09,-2.40794560865187,1
"1543",0.11,-2.20727491318972,1
"1544",0.1,-2.30258509299405,1
"1545",0.04,-3.2188758248682,1
"1546",0.16,-1.83258146374831,1
"1547",0.1,-2.30258509299405,1
"1548",0.12,-2.12026353620009,1
"1549",0.17,-1.77195684193188,1
"1550",0.08,-2.52572864430826,1
"1551",0.03,-3.50655789731998,2
"1552",0.03,-3.50655789731998,2
"1553",0.04,-3.2188758248682,2
"1554",0.05,-2.99573227355399,1
"1555",0.05,-2.99573227355399,1
"1556",0.07,-2.65926003693278,1
"1557",0.1,-2.30258509299405,1
"1558",0.07,-2.65926003693278,1
"1559",0.11,-2.20727491318972,1
"1560",0.11,-2.20727491318972,1
"1561",0.1,-2.30258509299405,1
"1562",0.17,-1.77195684193188,1
"1563",0.07,-2.65926003693278,1
"1564",0.07,-2.65926003693278,1
"1565",0.04,-3.2188758248682,2
"1566",0.07,-2.65926003693278,1
"1567",0.08,-2.52572864430826,1
"1568",0.11,-2.20727491318972,1
"1569",0.07,-2.65926003693278,1
"1570",0.04,-3.2188758248682,1
"1571",0.04,-3.2188758248682,2
"1572",0.04,-3.2188758248682,2
"1573",0.04,-3.2188758248682,2
"1574",0.04,-3.2188758248682,2
"1575",0.1,-2.30258509299405,1
"1576",0.11,-2.20727491318972,1
"1577",0.09,-2.40794560865187,1
"1578",0.05,-2.99573227355399,1
"1579",0.04,-3.2188758248682,2
"1580",0.05,-2.99573227355399,1
"1581",0.05,-2.99573227355399,1
"1582",0.12,-2.12026353620009,1
"1583",0.13,-2.04022082852655,1
"1584",0.14,-1.96611285637283,1
"1585",0.19,-1.66073120682165,1
"1586",0.13,-2.04022082852655,1
"1587",0.19,-1.66073120682165,1
"1588",0.14,-1.96611285637283,1
"1589",0.12,-2.12026353620009,1
"1590",0.11,-2.20727491318972,1
"1591",0.11,-2.20727491318972,1
"1592",0.11,-2.20727491318972,1
"1593",0.06,-2.81341071676004,1
"1594",0.14,-1.96611285637283,1
"1595",0.12,-2.12026353620009,1
"1596",0.12,-2.12026353620009,1
"1597",0.11,-2.20727491318972,1
"1598",0.46,-0.776528789498996,1
"1599",0.21,-1.56064774826467,1
"1600",0.18,-1.71479842809193,1
"1601",0.13,-2.04022082852655,1
"1602",0.1,-2.30258509299405,1
"1603",0.04,-3.2188758248682,2
"1604",0.16,-1.83258146374831,1
"1605",0.11,-2.20727491318972,1
"1606",0.07,-2.65926003693278,1
"1607",0.17,-1.77195684193188,1
"1608",0.18,-1.71479842809193,1
"1609",0.1,-2.30258509299405,1
"1610",0.1,-2.30258509299405,1
"1611",0.11,-2.20727491318972,1
"1612",0.13,-2.04022082852655,1
"1613",0.12,-2.12026353620009,1
"1614",0.24,-1.42711635564015,1
"1615",0.17,-1.77195684193188,1
"1616",0.2,-1.6094379124341,1
"1617",0.21,-1.56064774826467,1
"1618",0.09,-2.40794560865187,1
"1619",0.15,-1.89711998488588,1
"1620",0.12,-2.12026353620009,1
"1621",0.13,-2.04022082852655,1
"1622",0.16,-1.83258146374831,1
"1623",0.17,-1.77195684193188,1
"1624",0.2,-1.6094379124341,1
"1625",0.23,-1.46967597005894,1
"1626",0.29,-1.23787435600162,1
"1627",0.42,-0.867500567704723,1
"1628",0.45,-0.798507696217772,1
"1629",0.19,-1.66073120682165,1
"1630",0.27,-1.30933331998376,1
"1631",0.16,-1.83258146374831,1
"1632",0.91,-0.0943106794712413,1
"1633",1.14,0.131028262406404,1
"1634",0.27,-1.30933331998376,1
"1635",0.13,-2.04022082852655,1
"1636",0.16,-1.83258146374831,1
"1637",0.15,-1.89711998488588,1
"1638",0.12,-2.12026353620009,1
"1639",0.07,-2.65926003693278,1
"1640",0.11,-2.20727491318972,1
"1641",0.18,-1.71479842809193,1
"1642",0.11,-2.20727491318972,1
"1643",0.1,-2.30258509299405,1
"1644",0.18,-1.71479842809193,1
"1645",0.13,-2.04022082852655,1
"1646",0.17,-1.77195684193188,1
"1647",0.21,-1.56064774826467,1
"1648",0.18,-1.71479842809193,1
"1649",0.11,-2.20727491318972,1
"1650",0.1,-2.30258509299405,1
"1651",0.12,-2.12026353620009,1
"1652",0.14,-1.96611285637283,1
"1653",0.14,-1.96611285637283,1
"1654",0.28,-1.27296567581289,1
"1655",0.16,-1.83258146374831,1
"1656",0.17,-1.77195684193188,1
"1657",0.23,-1.46967597005894,1
"1658",0.46,-0.776528789498996,1
"1659",0.36,-1.02165124753198,1
"1660",0.18,-1.71479842809193,1
"1661",0.16,-1.83258146374831,1
"1662",0.09,-2.40794560865187,1
"1663",0.06,-2.81341071676004,1
"1664",0.1,-2.30258509299405,1
"1665",0.12,-2.12026353620009,1
"1666",0.11,-2.20727491318972,1
"1667",0.13,-2.04022082852655,1
"1668",0.11,-2.20727491318972,1
"1669",0.09,-2.40794560865187,1
"1670",0.12,-2.12026353620009,1
"1671",0.09,-2.40794560865187,1
"1672",0.15,-1.89711998488588,1
"1673",0.14,-1.96611285637283,1
"1674",0.08,-2.52572864430826,1
"1675",0.08,-2.52572864430826,1
"1676",0.07,-2.65926003693278,1
"1677",0.07,-2.65926003693278,1
"1678",0.05,-2.99573227355399,1
"1679",0.07,-2.65926003693278,1
"1680",0.04,-3.2188758248682,2
"1681",0.1,-2.30258509299405,1
"1682",0.04,-3.2188758248682,1
"1683",0.12,-2.12026353620009,1
"1684",0.03,-3.50655789731998,1
"1685",0.06,-2.81341071676004,1
"1686",0.06,-2.81341071676004,1
"1687",0.08,-2.52572864430826,1
"1688",0.08,-2.52572864430826,1
"1689",0.15,-1.89711998488588,1
"1690",0.12,-2.12026353620009,1
"1691",0.12,-2.12026353620009,1
"1692",0.13,-2.04022082852655,1
"1693",0.13,-2.04022082852655,1
"1694",0.04,-3.2188758248682,1
"1695",0.04,-3.2188758248682,1
"1696",0.04,-3.2188758248682,1
"1697",0.08,-2.52572864430826,1
"1698",0.07,-2.65926003693278,1
"1699",0.05,-2.99573227355399,1
"1700",0.07,-2.65926003693278,1
"1701",0.12,-2.12026353620009,1
"1702",0.05,-2.99573227355399,1
"1703",0.06,-2.81341071676004,1
"1704",0.08,-2.52572864430826,1
"1705",0.06,-2.81341071676004,1
"1706",0.14,-1.96611285637283,1
"1707",0.1,-2.30258509299405,1
"1708",0.09,-2.40794560865187,1
"1709",0.09,-2.40794560865187,1
"1710",0.08,-2.52572864430826,1
"1711",0.07,-2.65926003693278,1
"1712",0.05,-2.99573227355399,1
"1713",0.07,-2.65926003693278,1
"1714",0.05,-2.99573227355399,1
"1715",0.07,-2.65926003693278,1
"1716",0.04,-3.2188758248682,1
"1717",0.07,-2.65926003693278,1
"1718",0.04,-3.2188758248682,2
"1719",0.12,-2.12026353620009,1
"1720",0.09,-2.40794560865187,1
"1721",0.06,-2.81341071676004,1
"1722",0.07,-2.65926003693278,1
"1723",0.13,-2.04022082852655,1
"1724",0.07,-2.65926003693278,1
"1725",0.08,-2.52572864430826,1
"1726",0.06,-2.81341071676004,1
"1727",0.06,-2.81341071676004,1
"1728",0.09,-2.40794560865187,1
"1729",0.06,-2.81341071676004,1
"1730",0.08,-2.52572864430826,1
"1731",0.12,-2.12026353620009,2
"1732",0.18,-1.71479842809193,1
"1733",0.15,-1.89711998488588,1
"1734",0.12,-2.12026353620009,2
"1735",0.27,-1.30933331998376,1
"1736",0.26,-1.34707364796661,1
"1737",0.16,-1.83258146374831,1
"1738",0.19,-1.66073120682165,1
"1739",0.12,-2.12026353620009,2
"1740",0.12,-2.12026353620009,2
"1741",0.12,-2.12026353620009,2
"1742",0.12,-2.12026353620009,2
"1743",0.12,-2.12026353620009,2
"1744",0.23,-1.46967597005894,1
"1745",0.18,-1.71479842809193,1
"1746",0.14,-1.96611285637283,1
"1747",0.15,-1.89711998488588,1
"1748",0.15,-1.89711998488588,1
"1749",0.14,-1.96611285637283,1
"1750",0.18,-1.71479842809193,1
"1751",0.12,-2.12026353620009,2
"1752",0.12,-2.12026353620009,2
"1753",0.12,-2.12026353620009,2
"1754",0.12,-2.12026353620009,2
"1755",0.12,-2.12026353620009,2
"1756",0.12,-2.12026353620009,2
"1757",0.12,-2.12026353620009,2
"1758",0.12,-2.12026353620009,2
"1759",0.12,-2.12026353620009,2
"1760",0.14,-1.96611285637283,1
"1761",0.12,-2.12026353620009,2
"1762",0.12,-2.12026353620009,2
"1763",0.12,-2.12026353620009,2
"1764",0.12,-2.12026353620009,2
"1765",0.12,-2.12026353620009,2
"1766",0.12,-2.12026353620009,2
"1767",0.12,-2.12026353620009,1
"1768",0.12,-2.12026353620009,2
"1769",0.12,-2.12026353620009,2
"1770",0.12,-2.12026353620009,2
"1771",0.12,-2.12026353620009,2
"1772",0.19,-1.66073120682165,1
"1773",0.12,-2.12026353620009,2
"1774",0.12,-2.12026353620009,2
"1775",0.12,-2.12026353620009,2
"1776",0.12,-2.12026353620009,2
"1777",0.12,-2.12026353620009,2
"1778",0.12,-2.12026353620009,2
"1779",0.12,-2.12026353620009,2
"1780",0.12,-2.12026353620009,2
"1781",0.12,-2.12026353620009,2
"1782",0.12,-2.12026353620009,2
"1783",0.15,-1.89711998488588,1
"1784",0.16,-1.83258146374831,1
"1785",0.16,-1.83258146374831,1
"1786",0.17,-1.77195684193188,1
"1787",0.12,-2.12026353620009,2
"1788",0.12,-2.12026353620009,2
"1789",0.12,-2.12026353620009,2
"1790",0.12,-2.12026353620009,2
"1791",0.12,-2.12026353620009,2
"1792",0.12,-2.12026353620009,2
"1793",0.12,-2.12026353620009,2
"1794",0.12,-2.12026353620009,2
"1795",0.12,-2.12026353620009,2
"1796",0.12,-2.12026353620009,2
"1797",0.12,-2.12026353620009,2
"1798",0.12,-2.12026353620009,2
"1799",0.12,-2.12026353620009,1
"1800",0.12,-2.12026353620009,2
"1801",0.12,-2.12026353620009,2
"1802",0.12,-2.12026353620009,2
"1803",0.12,-2.12026353620009,2
"1804",0.12,-2.12026353620009,2
"1805",0.12,-2.12026353620009,2
"1806",0.12,-2.12026353620009,2
"1807",0.12,-2.12026353620009,2
"1808",0.26,-1.34707364796661,1
"1809",0.12,-2.12026353620009,2
"1810",0.12,-2.12026353620009,2
"1811",0.12,-2.12026353620009,2
"1812",0.12,-2.12026353620009,2
"1813",0.12,-2.12026353620009,2
"1814",0.12,-2.12026353620009,2
"1815",0.12,-2.12026353620009,2
"1816",0.12,-2.12026353620009,2
"1817",0.12,-2.12026353620009,2
"1818",0.12,-2.12026353620009,2
"1819",0.12,-2.12026353620009,2
"1820",0.12,-2.12026353620009,2
"1821",0.12,-2.12026353620009,2
"1822",0.13,-2.04022082852655,1
"1823",0.17,-1.77195684193188,1
"1824",0.24,-1.42711635564015,1
"1825",0.14,-1.96611285637283,1
"1826",0.12,-2.12026353620009,2
"1827",0.12,-2.12026353620009,2
"1828",0.14,-1.96611285637283,1
"1829",0.15,-1.89711998488588,1
"1830",0.12,-2.12026353620009,2
"1831",0.12,-2.12026353620009,2
"1832",0.12,-2.12026353620009,2
"1833",0.12,-2.12026353620009,2
"1834",0.12,-2.12026353620009,2
"1835",0.12,-2.12026353620009,2
"1836",0.12,-2.12026353620009,1
"1837",0.15,-1.89711998488588,1
"1838",0.12,-2.12026353620009,2
"1839",0.54,-0.616186139423817,1
"1840",0.34,-1.07880966137193,1
"1841",0.71,-0.342490308946776,1
"1842",0.62,-0.478035800943,1
"1843",0.4,-0.916290731874155,1
"1844",0.36,-1.02165124753198,1
"1845",0.15,-1.89711998488588,1
"1846",0.12,-2.12026353620009,2
"1847",0.12,-2.12026353620009,2
"1848",0.12,-2.12026353620009,2
"1849",0.12,-2.12026353620009,2
"1850",0.12,-2.12026353620009,2
"1851",0.12,-2.12026353620009,2
"1852",0.12,-2.12026353620009,2
"1853",0.15,-1.89711998488588,1
"1854",0.43,-0.843970070294529,1
"1855",0.32,-1.13943428318836,1
"1856",0.26,-1.34707364796661,1
"1857",0.32,-1.13943428318836,1
"1858",0.28,-1.27296567581289,1
"1859",0.18,-1.71479842809193,1
"1860",0.12,-2.12026353620009,2
"1861",0.66,-0.415515443961666,1
"1862",0.12,-2.12026353620009,2
"1863",0.16,-1.83258146374831,1
"1864",0.23,-1.46967597005894,1
"1865",0.19,-1.66073120682165,1
"1866",0.14,-1.96611285637283,1
"1867",0.15,-1.89711998488588,1
"1868",0.17,-1.77195684193188,1
"1869",0.12,-2.12026353620009,1
"1870",0.12,-2.12026353620009,2
"1871",0.12,-2.12026353620009,2
"1872",0.12,-2.12026353620009,2
"1873",0.12,-2.12026353620009,2
"1874",0.12,-2.12026353620009,2
"1875",0.12,-2.12026353620009,2
"1876",0.13,-2.04022082852655,1
"1877",0.16,-1.83258146374831,1
"1878",0.19,-1.66073120682165,1
"1879",0.14,-1.96611285637283,1
"1880",0.18,-1.71479842809193,1
"1881",0.2,-1.6094379124341,1
"1882",0.12,-2.12026353620009,2
"1883",0.12,-2.12026353620009,2
"1884",0.12,-2.12026353620009,2
"1885",0.12,-2.12026353620009,2
"1886",0.12,-2.12026353620009,2
"1887",0.12,-2.12026353620009,2
"1888",0.12,-2.12026353620009,2
"1889",0.12,-2.12026353620009,2
"1890",0.12,-2.12026353620009,2
"1891",0.16,-1.83258146374831,1
"1892",0.12,-2.12026353620009,1
"1893",0.12,-2.12026353620009,2
"1894",0.12,-2.12026353620009,2
"1895",0.12,-2.12026353620009,2
"1896",0.12,-2.12026353620009,2
"1897",0.12,-2.12026353620009,2
"1898",0.12,-2.12026353620009,2
"1899",0.12,-2.12026353620009,2
"1900",0.13,-2.04022082852655,1
"1901",0.14,-1.96611285637283,1
"1902",0.16,-1.83258146374831,1
"1903",0.12,-2.12026353620009,2
"1904",0.12,-2.12026353620009,2
"1905",0.12,-2.12026353620009,2
"1906",0.12,-2.12026353620009,2
"1907",0.12,-2.12026353620009,2
"1908",0.12,-2.12026353620009,2
"1909",0.12,-2.12026353620009,2
"1910",0.12,-2.12026353620009,2
"1911",0.12,-2.12026353620009,2
"1912",0.12,-2.12026353620009,2
"1913",0.12,-2.12026353620009,2
"1914",0.12,-2.12026353620009,1
"1915",0.12,-2.12026353620009,2
"1916",0.26,-1.34707364796661,1
"1917",0.12,-2.12026353620009,2
"1918",0.17,-1.77195684193188,1
"1919",0.12,-2.12026353620009,2
"1920",0.14,-1.96611285637283,1
"1921",0.12,-2.12026353620009,2
"1922",0.12,-2.12026353620009,2
"1923",0.12,-2.12026353620009,2
"1924",0.22,-1.51412773262978,1
"1925",0.25,-1.38629436111989,1
"1926",0.15,-1.89711998488588,1
"1927",0.24,-1.42711635564015,1
"1928",0.13,-2.04022082852655,1
"1929",0.21,-1.56064774826467,1
"1930",0.12,-2.12026353620009,2
"1931",0.12,-2.12026353620009,2
"1932",0.14,-1.96611285637283,1
"1933",0.12,-2.12026353620009,2
"1934",0.12,-2.12026353620009,1
"1935",0.13,-2.04022082852655,1
"1936",0.12,-2.12026353620009,1
"1937",0.22,-1.51412773262978,1
"1938",0.26,-1.34707364796661,1
"1939",0.13,-2.04022082852655,1
"1940",0.27,-1.30933331998376,1
"1941",0.18,-1.71479842809193,1
"1942",0.22,-1.51412773262978,1
"1943",0.12,-2.12026353620009,1
"1944",0.12,-2.12026353620009,2
"1945",0.12,-2.12026353620009,2
"1946",0.35,-1.04982212449868,1
"1947",0.24,-1.42711635564015,1
"1948",0.25,-1.38629436111989,1
"1949",0.27,-1.30933331998376,1
"1950",0.12,-2.12026353620009,1
"1951",0.17,-1.77195684193188,1
"1952",0.14,-1.96611285637283,1
"1953",0.25,-1.38629436111989,1
"1954",0.13,-2.04022082852655,1
"1955",0.12,-2.12026353620009,2
"1956",0.12,-2.12026353620009,2
"1957",0.34,-1.07880966137193,1
"1958",0.22,-1.51412773262978,1
"1959",0.21,-1.56064774826467,1
"1960",0.12,-2.12026353620009,2
"1961",0.12,-2.12026353620009,2
"1962",0.12,-2.12026353620009,2
"1963",0.12,-2.12026353620009,2
"1964",0.13,-2.04022082852655,1
"1965",0.14,-1.96611285637283,1
"1966",0.15,-1.89711998488588,1
"1967",0.12,-2.12026353620009,2
"1968",0.12,-2.12026353620009,2
"1969",0.12,-2.12026353620009,2
"1970",0.12,-2.12026353620009,2
"1971",0.12,-2.12026353620009,2
"1972",0.12,-2.12026353620009,2
"1973",0.12,-2.12026353620009,2
"1974",0.12,-2.12026353620009,2
"1975",0.12,-2.12026353620009,2
"1976",0.22,-1.51412773262978,1
"1977",0.12,-2.12026353620009,2
"1978",0.12,-2.12026353620009,2
"1979",0.12,-2.12026353620009,2
"1980",0.12,-2.12026353620009,2
"1981",0.13,-2.04022082852655,1
"1982",0.17,-1.77195684193188,1
"1983",0.12,-2.12026353620009,1
"1984",0.12,-2.12026353620009,2
"1985",0.12,-2.12026353620009,2
"1986",0.12,-2.12026353620009,2
"1987",0.12,-2.12026353620009,2
"1988",0.12,-2.12026353620009,2
"1989",0.19,-1.66073120682165,1
"1990",0.12,-2.12026353620009,1
"1991",0.12,-2.12026353620009,1
"1992",0.17,-1.77195684193188,1
"1993",0.1,-2.30258509299405,1
"1994",0.2,-1.6094379124341,1
"1995",0.11,-2.20727491318972,1
"1996",0.1,-2.30258509299405,1
"1997",0.13,-2.04022082852655,1
"1998",0.18,-1.71479842809193,1
"1999",0.08,-2.52572864430826,2
"2000",0.08,-2.52572864430826,2
"2001",0.08,-2.52572864430826,2
"2002",0.08,-2.52572864430826,2
"2003",0.09,-2.40794560865187,1
"2004",0.09,-2.40794560865187,1
"2005",0.15,-1.89711998488588,1
"2006",0.08,-2.52572864430826,2
"2007",0.08,-2.52572864430826,1
"2008",0.08,-2.52572864430826,2
"2009",0.08,-2.52572864430826,1
"2010",0.08,-2.52572864430826,1
"2011",0.08,-2.52572864430826,2
"2012",0.08,-2.52572864430826,2
"2013",0.08,-2.52572864430826,2
"2014",0.08,-2.52572864430826,2
"2015",0.08,-2.52572864430826,2
"2016",0.08,-2.52572864430826,2
"2017",0.08,-2.52572864430826,2
"2018",0.08,-2.52572864430826,2
"2019",0.08,-2.52572864430826,2
"2020",0.08,-2.52572864430826,1
"2021",0.08,-2.52572864430826,2
"2022",0.09,-2.40794560865187,1
"2023",0.11,-2.20727491318972,1
"2024",0.08,-2.52572864430826,2
"2025",0.08,-2.52572864430826,2
"2026",0.09,-2.40794560865187,1
"2027",0.1,-2.30258509299405,1
"2028",0.1,-2.30258509299405,1
"2029",0.13,-2.04022082852655,1
"2030",0.09,-2.40794560865187,1
"2031",0.09,-2.40794560865187,1
"2032",0.14,-1.96611285637283,1
"2033",0.1,-2.30258509299405,1
"2034",0.09,-2.40794560865187,1
"2035",0.08,-2.52572864430826,2
"2036",0.08,-2.52572864430826,1
"2037",0.08,-2.52572864430826,2
"2038",0.09,-2.40794560865187,1
"2039",0.11,-2.20727491318972,1
"2040",0.14,-1.96611285637283,1
"2041",0.12,-2.12026353620009,1
"2042",0.11,-2.20727491318972,1
