"","id","folds","span","const","id.1","folds.1","span.1","const.1","id.2","folds.2","span.2","const.2","id.3","folds.3","span.3","const.3","id.4","folds.4","span.4","const.4","id.5","folds.5","span.5","const.5","id.6","folds.6","span.6","const.6","REALID"
"110",10,"folds.7",0.5,"NO3",10,"folds.7",0.6,"TN",10,"folds.7",0.9,"SRP",10,"folds.7",0.35,"TP",10,"folds.7",0.25,"TSS",10,"folds.7",0.45,"Cl",10,"folds.7",0.55,"SO4",110
"111",11,"folds.7",0.55,"NO3",11,"folds.7",0.7,"TN",11,"folds.7",0.8,"SRP",11,"folds.7",0.55,"TP",11,"folds.7",0.3,"TSS",11,"folds.7",0.8,"Cl",11,"folds.7",0.35,"SO4",111
"112",12,"folds.7",0.5,"NO3",12,"folds.7",0.7,"TN",12,"folds.7",0.85,"SRP",12,"folds.7",0.65,"TP",12,"folds.7",0.35,"TSS",12,"folds.7",0.75,"Cl",12,"folds.7",0.5,"SO4",112
"113",13,"folds.7",0.45,"NO3",13,"folds.7",0.5,"TN",13,"folds.7",0.75,"SRP",13,"folds.7",0.7,"TP",13,"folds.7",0.55,"TSS",13,"folds.7",0.5,"Cl",13,"folds.7",0.5,"SO4",113
"114",14,"folds.7",0.5,"NO3",14,"folds.7",0.55,"TN",14,"folds.7",0.9,"SRP",14,"folds.7",0.35,"TP",14,"folds.7",0.55,"TSS",14,"folds.7",0.55,"Cl",14,"folds.7",0.55,"SO4",114
"115",15,"folds.7",0.6,"NO3",15,"folds.7",0.75,"TN",15,"folds.7",0.75,"SRP",15,"folds.7",0.75,"TP",15,"folds.7",0.55,"TSS",15,"folds.7",0.7,"Cl",15,"folds.7",0.5,"SO4",115
"116",16,"folds.7",0.25,"NO3",16,"folds.7",0.6,"TN",16,"folds.7",0.85,"SRP",16,"folds.7",0.35,"TP",16,"folds.7",0.25,"TSS",16,"folds.7",0.5,"Cl",16,"folds.7",0.65,"SO4",116
"117",17,"folds.7",0.5,"NO3",17,"folds.7",0.55,"TN",17,"folds.7",0.7,"SRP",17,"folds.7",0.35,"TP",17,"folds.7",0.25,"TSS",17,"folds.7",0.6,"Cl",17,"folds.7",0.65,"SO4",117
"118",18,"folds.7",0.5,"NO3",18,"folds.7",0.7,"TN",18,"folds.7",0.8,"SRP",18,"folds.7",0.45,"TP",18,"folds.7",0.25,"TSS",18,"folds.7",0.5,"Cl",18,"folds.7",0.5,"SO4",118
"119",19,"folds.7",0.55,"NO3",19,"folds.7",0.65,"TN",19,"folds.7",0.75,"SRP",19,"folds.7",0.55,"TP",19,"folds.7",0.25,"TSS",19,"folds.7",0.65,"Cl",19,"folds.7",0.5,"SO4",119
"120",20,"folds.7",0.55,"NO3",20,"folds.7",0.65,"TN",20,"folds.7",0.75,"SRP",20,"folds.7",0.65,"TP",20,"folds.7",0.5,"TSS",20,"folds.7",0.65,"Cl",20,"folds.7",0.6,"SO4",120
"121",21,"folds.7",0.65,"NO3",21,"folds.7",0.7,"TN",21,"folds.7",0.7,"SRP",21,"folds.7",0.6,"TP",21,"folds.7",0.45,"TSS",21,"folds.7",0.55,"Cl",21,"folds.7",0.4,"SO4",121
"122",22,"folds.7",0.4,"NO3",22,"folds.7",0.65,"TN",22,"folds.7",0.65,"SRP",22,"folds.7",0.75,"TP",22,"folds.7",0.55,"TSS",22,"folds.7",0.7,"Cl",22,"folds.7",0.55,"SO4",122
"123",23,"folds.7",0.5,"NO3",23,"folds.7",0.55,"TN",23,"folds.7",0.75,"SRP",23,"folds.7",0.4,"TP",23,"folds.7",0.2,"TSS",23,"folds.7",0.65,"Cl",23,"folds.7",0.75,"SO4",123
"124",24,"folds.7",0.5,"NO3",24,"folds.7",0.5,"TN",24,"folds.7",0.85,"SRP",24,"folds.7",0.3,"TP",24,"folds.7",0.3,"TSS",24,"folds.7",0.7,"Cl",24,"folds.7",0.7,"SO4",124
"125",25,"folds.7",0.35,"NO3",25,"folds.7",0.7,"TN",25,"folds.7",0.7,"SRP",25,"folds.7",0.6,"TP",25,"folds.7",0.55,"TSS",25,"folds.7",0.65,"Cl",25,"folds.7",0.5,"SO4",125
"126",26,"folds.7",0.45,"NO3",26,"folds.7",0.7,"TN",26,"folds.7",0.8,"SRP",26,"folds.7",0.6,"TP",26,"folds.7",0.4,"TSS",26,"folds.7",0.6,"Cl",26,"folds.7",0.7,"SO4",126
"127",27,"folds.7",0.55,"NO3",27,"folds.7",0.45,"TN",27,"folds.7",0.7,"SRP",27,"folds.7",0.65,"TP",27,"folds.7",0.25,"TSS",27,"folds.7",0.55,"Cl",27,"folds.7",0.55,"SO4",127
"128",28,"folds.7",0.45,"NO3",28,"folds.7",0.6,"TN",28,"folds.7",0.75,"SRP",28,"folds.7",0.3,"TP",28,"folds.7",0.25,"TSS",28,"folds.7",0.6,"Cl",28,"folds.7",0.25,"SO4",128
"129",29,"folds.7",0.55,"NO3",29,"folds.7",0.75,"TN",29,"folds.7",0.6,"SRP",29,"folds.7",0.45,"TP",29,"folds.7",0.55,"TSS",29,"folds.7",0.45,"Cl",29,"folds.7",0.6,"SO4",129
"130",30,"folds.7",0.5,"NO3",30,"folds.7",0.6,"TN",30,"folds.7",0.5,"SRP",30,"folds.7",0.6,"TP",30,"folds.7",0.6,"TSS",30,"folds.7",0.6,"Cl",30,"folds.7",0.4,"SO4",130
"131",31,"folds.7",0.55,"NO3",31,"folds.7",0.55,"TN",31,"folds.7",0.75,"SRP",31,"folds.7",0.5,"TP",31,"folds.7",0.3,"TSS",31,"folds.7",0.55,"Cl",31,"folds.7",0.5,"SO4",131
"132",32,"folds.7",0.45,"NO3",32,"folds.7",0.75,"TN",32,"folds.7",0.8,"SRP",32,"folds.7",0.45,"TP",32,"folds.7",0.3,"TSS",32,"folds.7",0.75,"Cl",32,"folds.7",0.55,"SO4",132
"133",33,"folds.7",0.55,"NO3",33,"folds.7",0.65,"TN",33,"folds.7",0.85,"SRP",33,"folds.7",0.6,"TP",33,"folds.7",0.35,"TSS",33,"folds.7",0.8,"Cl",33,"folds.7",0.6,"SO4",133
"134",34,"folds.7",0.65,"NO3",34,"folds.7",0.7,"TN",34,"folds.7",0.8,"SRP",34,"folds.7",0.55,"TP",34,"folds.7",0.35,"TSS",34,"folds.7",0.7,"Cl",34,"folds.7",0.65,"SO4",134
"135",35,"folds.7",0.3,"NO3",35,"folds.7",0.6,"TN",35,"folds.7",0.85,"SRP",35,"folds.7",0.3,"TP",35,"folds.7",0.55,"TSS",35,"folds.7",0.8,"Cl",35,"folds.7",0.8,"SO4",135
"136",36,"folds.7",0.35,"NO3",36,"folds.7",0.7,"TN",36,"folds.7",0.6,"SRP",36,"folds.7",0.6,"TP",36,"folds.7",0.25,"TSS",36,"folds.7",0.6,"Cl",36,"folds.7",0.25,"SO4",136
"137",37,"folds.7",0.5,"NO3",37,"folds.7",0.45,"TN",37,"folds.7",0.7,"SRP",37,"folds.7",0.55,"TP",37,"folds.7",0.2,"TSS",37,"folds.7",0.6,"Cl",37,"folds.7",0.25,"SO4",137
"138",38,"folds.7",0.45,"NO3",38,"folds.7",0.6,"TN",38,"folds.7",0.85,"SRP",38,"folds.7",0.35,"TP",38,"folds.7",0.3,"TSS",38,"folds.7",0.65,"Cl",38,"folds.7",0.7,"SO4",138
"139",39,"folds.7",0.6,"NO3",39,"folds.7",0.7,"TN",39,"folds.7",0.8,"SRP",39,"folds.7",0.6,"TP",39,"folds.7",0.25,"TSS",39,"folds.7",0.65,"Cl",39,"folds.7",0.45,"SO4",139
"140",40,"folds.7",0.4,"NO3",40,"folds.7",0.7,"TN",40,"folds.7",0.7,"SRP",40,"folds.7",0.45,"TP",40,"folds.7",0.3,"TSS",40,"folds.7",0.4,"Cl",40,"folds.7",0.5,"SO4",140
"141",41,"folds.7",0.4,"NO3",41,"folds.7",0.8,"TN",41,"folds.7",0.85,"SRP",41,"folds.7",0.5,"TP",41,"folds.7",0.35,"TSS",41,"folds.7",0.8,"Cl",41,"folds.7",0.3,"SO4",141
"142",42,"folds.7",0.45,"NO3",42,"folds.7",0.7,"TN",42,"folds.7",0.85,"SRP",42,"folds.7",0.65,"TP",42,"folds.7",0.3,"TSS",42,"folds.7",0.7,"Cl",42,"folds.7",0.3,"SO4",142
"143",43,"folds.7",0.5,"NO3",43,"folds.7",0.55,"TN",43,"folds.7",0.6,"SRP",43,"folds.7",0.55,"TP",43,"folds.7",0.55,"TSS",43,"folds.7",0.75,"Cl",43,"folds.7",0.65,"SO4",143
"144",44,"folds.7",0.65,"NO3",44,"folds.7",0.5,"TN",44,"folds.7",0.8,"SRP",44,"folds.7",0.6,"TP",44,"folds.7",0.3,"TSS",44,"folds.7",0.7,"Cl",44,"folds.7",0.55,"SO4",144
"145",45,"folds.7",0.35,"NO3",45,"folds.7",0.65,"TN",45,"folds.7",0.65,"SRP",45,"folds.7",0.6,"TP",45,"folds.7",0.25,"TSS",45,"folds.7",0.75,"Cl",45,"folds.7",0.55,"SO4",145
"146",46,"folds.7",0.35,"NO3",46,"folds.7",0.75,"TN",46,"folds.7",0.7,"SRP",46,"folds.7",0.8,"TP",46,"folds.7",0.25,"TSS",46,"folds.7",0.65,"Cl",46,"folds.7",0.35,"SO4",146
"147",47,"folds.7",0.3,"NO3",47,"folds.7",0.65,"TN",47,"folds.7",0.85,"SRP",47,"folds.7",0.65,"TP",47,"folds.7",0.25,"TSS",47,"folds.7",0.85,"Cl",47,"folds.7",0.65,"SO4",147
"148",48,"folds.7",0.4,"NO3",48,"folds.7",0.75,"TN",48,"folds.7",0.85,"SRP",48,"folds.7",0.6,"TP",48,"folds.7",0.25,"TSS",48,"folds.7",0.7,"Cl",48,"folds.7",0.5,"SO4",148
"149",49,"folds.7",0.4,"NO3",49,"folds.7",0.7,"TN",49,"folds.7",0.65,"SRP",49,"folds.7",0.25,"TP",49,"folds.7",0.4,"TSS",49,"folds.7",0.65,"Cl",49,"folds.7",0.8,"SO4",149
"150",50,"folds.7",0.6,"NO3",50,"folds.7",0.7,"TN",50,"folds.7",0.75,"SRP",50,"folds.7",0.55,"TP",50,"folds.7",0.3,"TSS",50,"folds.7",0.8,"Cl",50,"folds.7",0.55,"SO4",150
"151",1,"folds.8",0.6,"NO3",1,"folds.8",0.6,"TN",1,"folds.8",0.85,"SRP",1,"folds.8",0.75,"TP",1,"folds.8",0.5,"TSS",1,"folds.8",0.7,"Cl",1,"folds.8",0.45,"SO4",151
"152",2,"folds.8",0.45,"NO3",2,"folds.8",0.6,"TN",2,"folds.8",0.7,"SRP",2,"folds.8",0.5,"TP",2,"folds.8",0.3,"TSS",2,"folds.8",0.55,"Cl",2,"folds.8",0.7,"SO4",152
"153",3,"folds.8",0.55,"NO3",3,"folds.8",0.65,"TN",3,"folds.8",0.85,"SRP",3,"folds.8",0.5,"TP",3,"folds.8",0.3,"TSS",3,"folds.8",0.6,"Cl",3,"folds.8",0.45,"SO4",153
"154",4,"folds.8",0.5,"NO3",4,"folds.8",0.45,"TN",4,"folds.8",0.7,"SRP",4,"folds.8",0.35,"TP",4,"folds.8",0.25,"TSS",4,"folds.8",0.7,"Cl",4,"folds.8",0.55,"SO4",154
"155",5,"folds.8",0.4,"NO3",5,"folds.8",0.8,"TN",5,"folds.8",0.8,"SRP",5,"folds.8",0.6,"TP",5,"folds.8",0.4,"TSS",5,"folds.8",0.6,"Cl",5,"folds.8",0.55,"SO4",155
"156",6,"folds.8",0.55,"NO3",6,"folds.8",0.6,"TN",6,"folds.8",0.85,"SRP",6,"folds.8",0.3,"TP",6,"folds.8",0.6,"TSS",6,"folds.8",0.45,"Cl",6,"folds.8",0.55,"SO4",156
"157",7,"folds.8",0.5,"NO3",7,"folds.8",0.5,"TN",7,"folds.8",0.8,"SRP",7,"folds.8",0.5,"TP",7,"folds.8",0.4,"TSS",7,"folds.8",0.6,"Cl",7,"folds.8",0.7,"SO4",157
"158",8,"folds.8",0.6,"NO3",8,"folds.8",0.65,"TN",8,"folds.8",0.8,"SRP",8,"folds.8",0.65,"TP",8,"folds.8",0.6,"TSS",8,"folds.8",0.75,"Cl",8,"folds.8",0.6,"SO4",158
"159",9,"folds.8",0.35,"NO3",9,"folds.8",0.65,"TN",9,"folds.8",0.7,"SRP",9,"folds.8",0.45,"TP",9,"folds.8",0.25,"TSS",9,"folds.8",0.55,"Cl",9,"folds.8",0.55,"SO4",159
"160",10,"folds.8",0.5,"NO3",10,"folds.8",0.65,"TN",10,"folds.8",0.85,"SRP",10,"folds.8",0.45,"TP",10,"folds.8",0.55,"TSS",10,"folds.8",0.75,"Cl",10,"folds.8",0.55,"SO4",160
"161",11,"folds.8",0.65,"NO3",11,"folds.8",0.65,"TN",11,"folds.8",0.8,"SRP",11,"folds.8",0.3,"TP",11,"folds.8",0.55,"TSS",11,"folds.8",0.5,"Cl",11,"folds.8",0.85,"SO4",161
"162",12,"folds.8",0.6,"NO3",12,"folds.8",0.55,"TN",12,"folds.8",0.8,"SRP",12,"folds.8",0.35,"TP",12,"folds.8",0.4,"TSS",12,"folds.8",0.75,"Cl",12,"folds.8",0.4,"SO4",162
"163",13,"folds.8",0.6,"NO3",13,"folds.8",0.45,"TN",13,"folds.8",0.7,"SRP",13,"folds.8",0.65,"TP",13,"folds.8",0.55,"TSS",13,"folds.8",0.6,"Cl",13,"folds.8",0.35,"SO4",163
"164",14,"folds.8",0.5,"NO3",14,"folds.8",0.4,"TN",14,"folds.8",0.7,"SRP",14,"folds.8",0.6,"TP",14,"folds.8",0.25,"TSS",14,"folds.8",0.5,"Cl",14,"folds.8",0.6,"SO4",164
"165",15,"folds.8",0.4,"NO3",15,"folds.8",0.55,"TN",15,"folds.8",0.85,"SRP",15,"folds.8",0.55,"TP",15,"folds.8",0.25,"TSS",15,"folds.8",0.7,"Cl",15,"folds.8",0.6,"SO4",165
"166",16,"folds.8",0.65,"NO3",16,"folds.8",0.5,"TN",16,"folds.8",0.65,"SRP",16,"folds.8",0.65,"TP",16,"folds.8",0.25,"TSS",16,"folds.8",0.65,"Cl",16,"folds.8",0.3,"SO4",166
"167",17,"folds.8",0.55,"NO3",17,"folds.8",0.5,"TN",17,"folds.8",0.75,"SRP",17,"folds.8",0.45,"TP",17,"folds.8",0.45,"TSS",17,"folds.8",0.7,"Cl",17,"folds.8",0.35,"SO4",167
"168",18,"folds.8",0.65,"NO3",18,"folds.8",0.35,"TN",18,"folds.8",0.6,"SRP",18,"folds.8",0.6,"TP",18,"folds.8",0.45,"TSS",18,"folds.8",0.55,"Cl",18,"folds.8",0.65,"SO4",168
"169",19,"folds.8",0.45,"NO3",19,"folds.8",0.7,"TN",19,"folds.8",0.8,"SRP",19,"folds.8",0.45,"TP",19,"folds.8",0.25,"TSS",19,"folds.8",0.6,"Cl",19,"folds.8",0.35,"SO4",169
"170",20,"folds.8",0.6,"NO3",20,"folds.8",0.55,"TN",20,"folds.8",0.9,"SRP",20,"folds.8",0.5,"TP",20,"folds.8",0.2,"TSS",20,"folds.8",0.6,"Cl",20,"folds.8",0.55,"SO4",170
"171",21,"folds.8",0.55,"NO3",21,"folds.8",0.6,"TN",21,"folds.8",0.85,"SRP",21,"folds.8",0.6,"TP",21,"folds.8",0.25,"TSS",21,"folds.8",0.75,"Cl",21,"folds.8",0.75,"SO4",171
"172",22,"folds.8",0.5,"NO3",22,"folds.8",0.75,"TN",22,"folds.8",0.85,"SRP",22,"folds.8",0.3,"TP",22,"folds.8",0.45,"TSS",22,"folds.8",0.55,"Cl",22,"folds.8",0.4,"SO4",172
"173",23,"folds.8",0.55,"NO3",23,"folds.8",0.75,"TN",23,"folds.8",0.7,"SRP",23,"folds.8",0.65,"TP",23,"folds.8",0.25,"TSS",23,"folds.8",0.8,"Cl",23,"folds.8",0.6,"SO4",173
"174",24,"folds.8",0.5,"NO3",24,"folds.8",0.7,"TN",24,"folds.8",0.6,"SRP",24,"folds.8",0.3,"TP",24,"folds.8",0.25,"TSS",24,"folds.8",0.45,"Cl",24,"folds.8",0.4,"SO4",174
"175",25,"folds.8",0.5,"NO3",25,"folds.8",0.55,"TN",25,"folds.8",0.85,"SRP",25,"folds.8",0.65,"TP",25,"folds.8",0.5,"TSS",25,"folds.8",0.6,"Cl",25,"folds.8",0.45,"SO4",175
"176",26,"folds.8",0.45,"NO3",26,"folds.8",0.65,"TN",26,"folds.8",0.85,"SRP",26,"folds.8",0.35,"TP",26,"folds.8",0.55,"TSS",26,"folds.8",0.7,"Cl",26,"folds.8",0.75,"SO4",176
"177",27,"folds.8",0.6,"NO3",27,"folds.8",0.7,"TN",27,"folds.8",0.75,"SRP",27,"folds.8",0.6,"TP",27,"folds.8",0.25,"TSS",27,"folds.8",0.75,"Cl",27,"folds.8",0.6,"SO4",177
"178",28,"folds.8",0.35,"NO3",28,"folds.8",0.7,"TN",28,"folds.8",0.7,"SRP",28,"folds.8",0.7,"TP",28,"folds.8",0.5,"TSS",28,"folds.8",0.65,"Cl",28,"folds.8",0.45,"SO4",178
"179",29,"folds.8",0.55,"NO3",29,"folds.8",0.75,"TN",29,"folds.8",0.8,"SRP",29,"folds.8",0.55,"TP",29,"folds.8",0.3,"TSS",29,"folds.8",0.55,"Cl",29,"folds.8",0.45,"SO4",179
"180",30,"folds.8",0.55,"NO3",30,"folds.8",0.5,"TN",30,"folds.8",0.7,"SRP",30,"folds.8",0.7,"TP",30,"folds.8",0.25,"TSS",30,"folds.8",0.6,"Cl",30,"folds.8",0.7,"SO4",180
"181",31,"folds.8",0.45,"NO3",31,"folds.8",0.75,"TN",31,"folds.8",0.8,"SRP",31,"folds.8",0.5,"TP",31,"folds.8",0.3,"TSS",31,"folds.8",0.65,"Cl",31,"folds.8",0.55,"SO4",181
"182",32,"folds.8",0.5,"NO3",32,"folds.8",0.75,"TN",32,"folds.8",0.85,"SRP",32,"folds.8",0.6,"TP",32,"folds.8",0.5,"TSS",32,"folds.8",0.55,"Cl",32,"folds.8",0.55,"SO4",182
"183",33,"folds.8",0.5,"NO3",33,"folds.8",0.55,"TN",33,"folds.8",0.85,"SRP",33,"folds.8",0.6,"TP",33,"folds.8",0.6,"TSS",33,"folds.8",0.35,"Cl",33,"folds.8",0.5,"SO4",183
"184",34,"folds.8",0.5,"NO3",34,"folds.8",0.55,"TN",34,"folds.8",0.75,"SRP",34,"folds.8",0.65,"TP",34,"folds.8",0.25,"TSS",34,"folds.8",0.6,"Cl",34,"folds.8",0.65,"SO4",184
"185",35,"folds.8",0.65,"NO3",35,"folds.8",0.7,"TN",35,"folds.8",0.5,"SRP",35,"folds.8",0.3,"TP",35,"folds.8",0.3,"TSS",35,"folds.8",0.65,"Cl",35,"folds.8",0.55,"SO4",185
"186",36,"folds.8",0.4,"NO3",36,"folds.8",0.65,"TN",36,"folds.8",0.85,"SRP",36,"folds.8",0.4,"TP",36,"folds.8",0.3,"TSS",36,"folds.8",0.8,"Cl",36,"folds.8",0.55,"SO4",186
"187",37,"folds.8",0.4,"NO3",37,"folds.8",0.65,"TN",37,"folds.8",0.8,"SRP",37,"folds.8",0.5,"TP",37,"folds.8",0.25,"TSS",37,"folds.8",0.65,"Cl",37,"folds.8",0.7,"SO4",187
"188",38,"folds.8",0.55,"NO3",38,"folds.8",0.7,"TN",38,"folds.8",0.45,"SRP",38,"folds.8",0.55,"TP",38,"folds.8",0.6,"TSS",38,"folds.8",0.5,"Cl",38,"folds.8",0.35,"SO4",188
"189",39,"folds.8",0.3,"NO3",39,"folds.8",0.55,"TN",39,"folds.8",0.85,"SRP",39,"folds.8",0.65,"TP",39,"folds.8",0.25,"TSS",39,"folds.8",0.6,"Cl",39,"folds.8",0.7,"SO4",189
"190",40,"folds.8",0.3,"NO3",40,"folds.8",0.75,"TN",40,"folds.8",0.8,"SRP",40,"folds.8",0.45,"TP",40,"folds.8",0.25,"TSS",40,"folds.8",0.75,"Cl",40,"folds.8",0.55,"SO4",190
"191",41,"folds.8",0.5,"NO3",41,"folds.8",0.35,"TN",41,"folds.8",0.8,"SRP",41,"folds.8",0.55,"TP",41,"folds.8",0.5,"TSS",41,"folds.8",0.65,"Cl",41,"folds.8",0.55,"SO4",191
"192",42,"folds.8",0.4,"NO3",42,"folds.8",0.6,"TN",42,"folds.8",0.75,"SRP",42,"folds.8",0.5,"TP",42,"folds.8",0.2,"TSS",42,"folds.8",0.75,"Cl",42,"folds.8",0.65,"SO4",192
"193",43,"folds.8",0.55,"NO3",43,"folds.8",0.6,"TN",43,"folds.8",0.75,"SRP",43,"folds.8",0.45,"TP",43,"folds.8",0.4,"TSS",43,"folds.8",0.8,"Cl",43,"folds.8",0.4,"SO4",193
"194",44,"folds.8",0.45,"NO3",44,"folds.8",0.6,"TN",44,"folds.8",0.65,"SRP",44,"folds.8",0.55,"TP",44,"folds.8",0.3,"TSS",44,"folds.8",0.65,"Cl",44,"folds.8",0.6,"SO4",194
"195",45,"folds.8",0.35,"NO3",45,"folds.8",0.65,"TN",45,"folds.8",0.85,"SRP",45,"folds.8",0.6,"TP",45,"folds.8",0.2,"TSS",45,"folds.8",0.7,"Cl",45,"folds.8",0.5,"SO4",195
"196",46,"folds.8",0.55,"NO3",46,"folds.8",0.65,"TN",46,"folds.8",0.8,"SRP",46,"folds.8",0.4,"TP",46,"folds.8",0.3,"TSS",46,"folds.8",0.7,"Cl",46,"folds.8",0.75,"SO4",196
"197",47,"folds.8",0.5,"NO3",47,"folds.8",0.5,"TN",47,"folds.8",0.65,"SRP",47,"folds.8",0.75,"TP",47,"folds.8",0.3,"TSS",47,"folds.8",0.65,"Cl",47,"folds.8",0.4,"SO4",197
"198",48,"folds.8",0.5,"NO3",48,"folds.8",0.6,"TN",48,"folds.8",0.85,"SRP",48,"folds.8",0.65,"TP",48,"folds.8",0.3,"TSS",48,"folds.8",0.6,"Cl",48,"folds.8",0.5,"SO4",198
"199",49,"folds.8",0.45,"NO3",49,"folds.8",0.65,"TN",49,"folds.8",0.75,"SRP",49,"folds.8",0.6,"TP",49,"folds.8",0.3,"TSS",49,"folds.8",0.75,"Cl",49,"folds.8",0.6,"SO4",199
"200",50,"folds.8",0.5,"NO3",50,"folds.8",0.7,"TN",50,"folds.8",0.65,"SRP",50,"folds.8",0.6,"TP",50,"folds.8",0.35,"TSS",50,"folds.8",0.6,"Cl",50,"folds.8",0.5,"SO4",200
"201",1,"folds.9",0.55,"NO3",1,"folds.9",0.65,"TN",1,"folds.9",0.8,"SRP",1,"folds.9",0.45,"TP",1,"folds.9",0.55,"TSS",1,"folds.9",0.6,"Cl",1,"folds.9",0.5,"SO4",201
"202",2,"folds.9",0.5,"NO3",2,"folds.9",0.75,"TN",2,"folds.9",0.85,"SRP",2,"folds.9",0.6,"TP",2,"folds.9",0.55,"TSS",2,"folds.9",0.5,"Cl",2,"folds.9",0.75,"SO4",202
"203",3,"folds.9",0.5,"NO3",3,"folds.9",0.8,"TN",3,"folds.9",0.9,"SRP",3,"folds.9",0.75,"TP",3,"folds.9",0.25,"TSS",3,"folds.9",0.5,"Cl",3,"folds.9",0.7,"SO4",203
"204",4,"folds.9",0.4,"NO3",4,"folds.9",0.5,"TN",4,"folds.9",0.8,"SRP",4,"folds.9",0.6,"TP",4,"folds.9",0.25,"TSS",4,"folds.9",0.75,"Cl",4,"folds.9",0.3,"SO4",204
"205",5,"folds.9",0.5,"NO3",5,"folds.9",0.7,"TN",5,"folds.9",0.8,"SRP",5,"folds.9",0.35,"TP",5,"folds.9",0.25,"TSS",5,"folds.9",0.7,"Cl",5,"folds.9",0.6,"SO4",205
"206",6,"folds.9",0.55,"NO3",6,"folds.9",0.65,"TN",6,"folds.9",0.75,"SRP",6,"folds.9",0.5,"TP",6,"folds.9",0.3,"TSS",6,"folds.9",0.85,"Cl",6,"folds.9",0.35,"SO4",206
"207",7,"folds.9",0.55,"NO3",7,"folds.9",0.6,"TN",7,"folds.9",0.85,"SRP",7,"folds.9",0.5,"TP",7,"folds.9",0.55,"TSS",7,"folds.9",0.65,"Cl",7,"folds.9",0.6,"SO4",207
"208",8,"folds.9",0.45,"NO3",8,"folds.9",0.45,"TN",8,"folds.9",0.85,"SRP",8,"folds.9",0.65,"TP",8,"folds.9",0.3,"TSS",8,"folds.9",0.7,"Cl",8,"folds.9",0.55,"SO4",208
"209",9,"folds.9",0.35,"NO3",9,"folds.9",0.5,"TN",9,"folds.9",0.85,"SRP",9,"folds.9",0.65,"TP",9,"folds.9",0.6,"TSS",9,"folds.9",0.65,"Cl",9,"folds.9",0.6,"SO4",209
"210",10,"folds.9",0.5,"NO3",10,"folds.9",0.45,"TN",10,"folds.9",0.85,"SRP",10,"folds.9",0.3,"TP",10,"folds.9",0.55,"TSS",10,"folds.9",0.7,"Cl",10,"folds.9",0.45,"SO4",210
"211",11,"folds.9",0.45,"NO3",11,"folds.9",0.65,"TN",11,"folds.9",0.75,"SRP",11,"folds.9",0.6,"TP",11,"folds.9",0.3,"TSS",11,"folds.9",0.6,"Cl",11,"folds.9",0.35,"SO4",211
"212",12,"folds.9",0.5,"NO3",12,"folds.9",0.8,"TN",12,"folds.9",0.75,"SRP",12,"folds.9",0.7,"TP",12,"folds.9",0.4,"TSS",12,"folds.9",0.35,"Cl",12,"folds.9",0.55,"SO4",212
"213",13,"folds.9",0.45,"NO3",13,"folds.9",0.55,"TN",13,"folds.9",0.65,"SRP",13,"folds.9",0.3,"TP",13,"folds.9",0.45,"TSS",13,"folds.9",0.35,"Cl",13,"folds.9",0.5,"SO4",213
"214",14,"folds.9",0.35,"NO3",14,"folds.9",0.55,"TN",14,"folds.9",0.8,"SRP",14,"folds.9",0.6,"TP",14,"folds.9",0.65,"TSS",14,"folds.9",0.7,"Cl",14,"folds.9",0.45,"SO4",214
"215",15,"folds.9",0.35,"NO3",15,"folds.9",0.55,"TN",15,"folds.9",0.9,"SRP",15,"folds.9",0.6,"TP",15,"folds.9",0.25,"TSS",15,"folds.9",0.6,"Cl",15,"folds.9",0.35,"SO4",215
"216",16,"folds.9",0.35,"NO3",16,"folds.9",0.45,"TN",16,"folds.9",0.8,"SRP",16,"folds.9",0.45,"TP",16,"folds.9",0.35,"TSS",16,"folds.9",0.5,"Cl",16,"folds.9",0.65,"SO4",216
"217",17,"folds.9",0.55,"NO3",17,"folds.9",0.8,"TN",17,"folds.9",0.65,"SRP",17,"folds.9",0.45,"TP",17,"folds.9",0.55,"TSS",17,"folds.9",0.7,"Cl",17,"folds.9",0.55,"SO4",217
"218",18,"folds.9",0.75,"NO3",18,"folds.9",0.65,"TN",18,"folds.9",0.85,"SRP",18,"folds.9",0.55,"TP",18,"folds.9",0.25,"TSS",18,"folds.9",0.55,"Cl",18,"folds.9",0.75,"SO4",218
"219",19,"folds.9",0.65,"NO3",19,"folds.9",0.7,"TN",19,"folds.9",0.8,"SRP",19,"folds.9",0.35,"TP",19,"folds.9",0.55,"TSS",19,"folds.9",0.5,"Cl",19,"folds.9",0.6,"SO4",219
"220",20,"folds.9",0.55,"NO3",20,"folds.9",0.65,"TN",20,"folds.9",0.85,"SRP",20,"folds.9",0.8,"TP",20,"folds.9",0.2,"TSS",20,"folds.9",0.7,"Cl",20,"folds.9",0.6,"SO4",220
"221",21,"folds.9",0.4,"NO3",21,"folds.9",0.55,"TN",21,"folds.9",0.85,"SRP",21,"folds.9",0.65,"TP",21,"folds.9",0.35,"TSS",21,"folds.9",0.35,"Cl",21,"folds.9",0.55,"SO4",221
"222",22,"folds.9",0.55,"NO3",22,"folds.9",0.65,"TN",22,"folds.9",0.85,"SRP",22,"folds.9",0.6,"TP",22,"folds.9",0.25,"TSS",22,"folds.9",0.55,"Cl",22,"folds.9",0.5,"SO4",222
