id,folds,span,const
41,21,0.7,TSS
42,21,0.9,TSS
43,21,0.9,TSS
44,21,0.9,TSS
45,21,0.9,TSS
46,21,0.8,TSS
47,21,0.85,TSS
48,21,0.75,TSS
49,21,0.85,TSS
50,21,0.85,TSS
1,22,0.85,TSS
2,22,0.8,TSS
3,22,0.75,TSS
4,22,0.8,TSS
5,22,0.9,TSS
6,22,0.9,TSS
7,22,0.8,TSS
8,22,0.9,TSS
9,22,0.85,TSS
10,22,0.7,TSS
11,22,0.9,TSS
12,22,0.85,TSS
13,22,0.9,TSS
14,22,0.9,TSS
15,22,0.9,TSS
16,22,0.75,TSS
17,22,0.65,TSS
18,22,0.8,TSS
19,22,0.85,TSS
20,22,0.85,TSS
21,22,0.75,TSS
22,22,0.8,TSS
23,22,0.8,TSS
24,22,0.9,TSS
25,22,0.8,TSS
26,22,0.75,TSS
27,22,0.85,TSS
28,22,0.8,TSS
29,22,0.9,TSS
30,22,0.8,TSS
31,22,0.9,TSS
32,22,0.9,TSS
33,22,0.85,TSS
34,22,0.85,TSS
35,22,0.7,TSS
36,22,0.9,TSS
37,22,0.75,TSS
38,22,0.9,TSS
39,22,0.85,TSS
40,22,0.8,TSS
41,22,0.75,TSS
42,22,0.75,TSS
43,22,0.85,TSS
44,22,0.65,TSS
45,22,0.85,TSS
46,22,0.75,TSS
47,22,0.8,TSS
48,22,0.9,TSS
49,22,0.75,TSS
50,22,0.75,TSS
1,23,0.9,TSS
2,23,0.9,TSS
3,23,0.75,TSS
4,23,0.9,TSS
5,23,0.9,TSS
6,23,0.75,TSS
7,23,0.9,TSS
8,23,0.85,TSS
9,23,0.75,TSS
10,23,0.9,TSS
11,23,0.85,TSS
12,23,0.9,TSS
13,23,0.85,TSS
14,23,0.75,TSS
15,23,0.85,TSS
16,23,0.75,TSS
17,23,0.85,TSS
18,23,0.85,TSS
19,23,0.8,TSS
20,23,0.8,TSS
21,23,0.9,TSS
22,23,0.75,TSS
23,23,0.75,TSS
24,23,0.9,TSS
25,23,0.9,TSS
26,23,0.85,TSS
27,23,0.9,TSS
28,23,0.8,TSS
29,23,0.75,TSS
30,23,0.85,TSS
31,23,0.7,TSS
32,23,0.75,TSS
33,23,0.75,TSS
34,23,0.85,TSS
35,23,0.9,TSS
36,23,0.9,TSS
37,23,0.9,TSS
38,23,0.8,TSS
39,23,0.9,TSS
40,23,0.85,TSS
41,23,0.8,TSS
42,23,0.85,TSS
43,23,0.85,TSS
44,23,0.75,TSS
45,23,0.85,TSS
46,23,0.65,TSS
47,23,0.9,TSS
48,23,0.8,TSS
49,23,0.9,TSS
50,23,0.8,TSS
1,24,0.85,TSS
2,24,0.85,TSS
3,24,0.85,TSS
4,24,0.75,TSS
5,24,0.8,TSS
6,24,0.9,TSS
7,24,0.9,TSS
8,24,0.75,TSS
9,24,0.9,TSS
10,24,0.9,TSS
11,24,0.9,TSS
12,24,0.85,TSS
13,24,0.85,TSS
14,24,0.9,TSS
15,24,0.9,TSS
16,24,0.75,TSS
17,24,0.9,TSS
18,24,0.75,TSS
19,24,0.85,TSS
20,24,0.75,TSS
21,24,0.85,TSS
22,24,0.8,TSS
23,24,0.8,TSS
24,24,0.85,TSS
25,24,0.85,TSS
26,24,0.75,TSS
27,24,0.75,TSS
28,24,0.8,TSS
29,24,0.9,TSS
30,24,0.75,TSS
31,24,0.75,TSS
32,24,0.9,TSS
33,24,0.9,TSS
34,24,0.9,TSS
35,24,0.9,TSS
36,24,0.85,TSS
37,24,0.9,TSS
38,24,0.9,TSS
39,24,0.75,TSS
40,24,0.9,TSS
41,24,0.9,TSS
42,24,0.9,TSS
43,24,0.9,TSS
44,24,0.75,TSS
45,24,0.8,TSS
46,24,0.9,TSS
47,24,0.85,TSS
48,24,0.85,TSS
49,24,0.8,TSS
50,24,0.9,TSS
1,25,0.7,TSS
2,25,0.9,TSS
3,25,0.7,TSS
4,25,0.85,TSS
5,25,0.9,TSS
6,25,0.9,TSS
7,25,0.9,TSS
8,25,0.9,TSS
9,25,0.75,TSS
10,25,0.75,TSS
11,25,0.9,TSS
12,25,0.9,TSS
13,25,0.85,TSS
14,25,0.8,TSS
15,25,0.9,TSS
16,25,0.8,TSS
17,25,0.8,TSS
18,25,0.85,TSS
19,25,0.9,TSS
20,25,0.9,TSS
21,25,0.85,TSS
22,25,0.8,TSS
23,25,0.9,TSS
24,25,0.9,TSS
25,25,0.9,TSS
26,25,0.7,TSS
27,25,0.9,TSS
28,25,0.9,TSS
29,25,0.85,TSS
30,25,0.9,TSS
31,25,0.8,TSS
32,25,0.8,TSS
33,25,0.9,TSS
34,25,0.8,TSS
35,25,0.9,TSS
36,25,0.85,TSS
37,25,0.8,TSS
38,25,0.9,TSS
39,25,0.8,TSS
40,25,0.8,TSS
41,25,0.9,TSS
42,25,0.9,TSS
43,25,0.8,TSS
44,25,0.9,TSS
45,25,0.8,TSS
46,25,0.85,TSS
47,25,0.9,TSS
48,25,0.9,TSS
49,25,0.9,TSS
50,25,0.9,TSS
1,26,0.65,TSS
2,26,0.9,TSS
3,26,0.65,TSS
4,26,0.9,TSS
5,26,0.9,TSS
6,26,0.75,TSS
7,26,0.85,TSS
8,26,0.9,TSS
9,26,0.8,TSS
10,26,0.75,TSS
11,26,0.9,TSS
12,26,0.85,TSS
13,26,0.8,TSS
14,26,0.75,TSS
15,26,0.9,TSS
16,26,0.9,TSS
17,26,0.75,TSS
18,26,0.9,TSS
19,26,0.9,TSS
20,26,0.8,TSS
21,26,0.85,TSS
22,26,0.85,TSS
23,26,0.9,TSS
24,26,0.8,TSS
25,26,0.9,TSS
26,26,0.7,TSS
27,26,0.85,TSS
28,26,0.8,TSS
29,26,0.85,TSS
30,26,0.9,TSS
31,26,0.75,TSS
32,26,0.8,TSS
33,26,0.9,TSS
34,26,0.85,TSS
35,26,0.85,TSS
36,26,0.8,TSS
37,26,0.85,TSS
38,26,0.85,TSS
39,26,0.8,TSS
40,26,0.9,TSS
41,26,0.85,TSS
42,26,0.85,TSS
43,26,0.9,TSS
44,26,0.8,TSS
45,26,0.9,TSS
46,26,0.7,TSS
47,26,0.75,TSS
48,26,0.7,TSS
49,26,0.85,TSS
50,26,0.85,TSS
1,27,0.75,TSS
2,27,0.75,TSS
3,27,0.55,TSS
4,27,0.75,TSS
5,27,0.85,TSS
6,27,0.9,TSS
7,27,0.85,TSS
8,27,0.85,TSS
9,27,0.75,TSS
10,27,0.9,TSS
11,27,0.85,TSS
12,27,0.85,TSS
13,27,0.9,TSS
14,27,0.85,TSS
15,27,0.75,TSS
16,27,0.85,TSS
17,27,0.9,TSS
18,27,0.9,TSS
19,27,0.8,TSS
20,27,0.9,TSS
21,27,0.8,TSS
22,27,0.75,TSS
23,27,0.8,TSS
24,27,0.85,TSS
25,27,0.9,TSS
26,27,0.85,TSS
27,27,0.8,TSS
28,27,0.75,TSS
29,27,0.8,TSS
30,27,0.75,TSS
31,27,0.8,TSS
32,27,0.9,TSS
33,27,0.9,TSS
34,27,0.8,TSS
35,27,0.9,TSS
36,27,0.9,TSS
37,27,0.9,TSS
38,27,0.8,TSS
39,27,0.8,TSS
40,27,0.9,TSS
41,27,0.85,TSS
42,27,0.9,TSS
43,27,0.8,TSS
44,27,0.7,TSS
45,27,0.7,TSS
46,27,0.8,TSS
47,27,0.85,TSS
48,27,0.7,TSS
49,27,0.85,TSS
50,27,0.85,TSS
1,28,0.9,TSS
2,28,0.75,TSS
3,28,0.9,TSS
4,28,0.75,TSS
5,28,0.7,TSS
6,28,0.85,TSS
7,28,0.75,TSS
8,28,0.75,TSS
9,28,0.9,TSS
10,28,0.75,TSS
11,28,0.85,TSS
12,28,0.85,TSS
13,28,0.9,TSS
14,28,0.9,TSS
15,28,0.85,TSS
16,28,0.85,TSS
17,28,0.8,TSS
18,28,0.75,TSS
19,28,0.75,TSS
20,28,0.9,TSS
21,28,0.8,TSS
22,28,0.9,TSS
23,28,0.85,TSS
24,28,0.7,TSS
25,28,0.7,TSS
26,28,0.9,TSS
27,28,0.75,TSS
28,28,0.9,TSS
29,28,0.8,TSS
30,28,0.8,TSS
31,28,0.75,TSS
32,28,0.85,TSS
33,28,0.8,TSS
34,28,0.85,TSS
35,28,0.9,TSS
36,28,0.9,TSS
37,28,0.8,TSS
38,28,0.9,TSS
39,28,0.75,TSS
40,28,0.8,TSS
41,28,0.8,TSS
42,28,0.8,TSS
43,28,0.9,TSS
44,28,0.75,TSS
45,28,0.85,TSS
46,28,0.8,TSS
47,28,0.75,TSS
48,28,0.9,TSS
49,28,0.8,TSS
50,28,0.7,TSS
1,29,0.85,TSS
2,29,0.9,TSS
3,29,0.85,TSS
4,29,0.8,TSS
5,29,0.7,TSS
6,29,0.9,TSS
7,29,0.85,TSS
8,29,0.75,TSS
9,29,0.8,TSS
10,29,0.8,TSS
11,29,0.7,TSS
12,29,0.85,TSS
13,29,0.8,TSS
14,29,0.7,TSS
15,29,0.9,TSS
16,29,0.85,TSS
17,29,0.85,TSS
18,29,0.75,TSS
19,29,0.85,TSS
20,29,0.75,TSS
21,29,0.7,TSS
22,29,0.8,TSS
23,29,0.9,TSS
24,29,0.8,TSS
25,29,0.85,TSS
26,29,0.85,TSS
27,29,0.8,TSS
28,29,0.8,TSS
29,29,0.8,TSS
30,29,0.75,TSS
31,29,0.85,TSS
32,29,0.9,TSS
33,29,0.9,TSS
34,29,0.8,TSS
35,29,0.8,TSS
36,29,0.9,TSS
37,29,0.8,TSS
38,29,0.8,TSS
39,29,0.75,TSS
40,29,0.75,TSS
41,29,0.75,TSS
42,29,0.9,TSS
43,29,0.9,TSS
44,29,0.9,TSS
45,29,0.85,TSS
46,29,0.8,TSS
47,29,0.9,TSS
48,29,0.75,TSS
49,29,0.9,TSS
50,29,0.9,TSS
1,30,0.7,TSS
2,30,0.8,TSS
3,30,0.75,TSS
4,30,0.8,TSS
5,30,0.9,TSS
6,30,0.85,TSS
7,30,0.8,TSS
8,30,0.8,TSS
9,30,0.85,TSS
10,30,0.8,TSS
11,30,0.85,TSS
12,30,0.75,TSS
13,30,0.85,TSS
14,30,0.8,TSS
15,30,0.75,TSS
16,30,0.75,TSS
17,30,0.8,TSS
18,30,0.85,TSS
19,30,0.9,TSS
20,30,0.8,TSS
21,30,0.75,TSS
22,30,0.85,TSS
23,30,0.8,TSS
24,30,0.75,TSS
25,30,0.8,TSS
26,30,0.8,TSS
27,30,0.8,TSS
28,30,0.75,TSS
29,30,0.75,TSS
30,30,0.8,TSS
31,30,0.9,TSS
32,30,0.9,TSS
33,30,0.7,TSS
34,30,0.8,TSS
35,30,0.85,TSS
36,30,0.7,TSS
37,30,0.85,TSS
38,30,0.75,TSS
39,30,0.8,TSS
40,30,0.9,TSS
41,30,0.85,TSS
42,30,0.8,TSS
43,30,0.9,TSS
44,30,0.8,TSS
45,30,0.85,TSS
46,30,0.8,TSS
47,30,0.9,TSS
48,30,0.75,TSS
49,30,0.85,TSS
50,30,0.9,TSS
1,5,0.9,Cl
2,5,0.8,Cl
3,5,0.9,Cl
4,5,0.9,Cl
5,5,0.9,Cl
6,5,0.85,Cl
7,5,0.8,Cl
8,5,0.9,Cl
9,5,0.9,Cl
10,5,0.9,Cl
11,5,0.85,Cl
12,5,0.85,Cl
13,5,0.9,Cl
14,5,0.85,Cl
15,5,0.8,Cl
16,5,0.9,Cl
17,5,0.85,Cl
18,5,0.9,Cl
19,5,0.9,Cl
20,5,0.85,Cl
21,5,0.9,Cl
22,5,0.85,Cl
23,5,0.9,Cl
24,5,0.85,Cl
25,5,0.65,Cl
26,5,0.9,Cl
27,5,0.8,Cl
28,5,0.9,Cl
29,5,0.9,Cl
30,5,0.9,Cl
31,5,0.65,Cl
32,5,0.9,Cl
33,5,0.85,Cl
34,5,0.9,Cl
35,5,0.9,Cl
36,5,0.85,Cl
37,5,0.9,Cl
38,5,0.8,Cl
39,5,0.9,Cl
40,5,0.8,Cl
41,5,0.9,Cl
42,5,0.9,Cl
43,5,0.9,Cl
44,5,0.85,Cl
45,5,0.8,Cl
46,5,0.85,Cl
47,5,0.8,Cl
48,5,0.9,Cl
49,5,0.85,Cl
50,5,0.75,Cl
1,6,0.85,Cl
2,6,0.65,Cl
3,6,0.9,Cl
4,6,0.9,Cl
5,6,0.9,Cl
6,6,0.8,Cl
7,6,0.85,Cl
8,6,0.9,Cl
9,6,0.8,Cl
10,6,0.8,Cl
11,6,0.9,Cl
12,6,0.6,Cl
13,6,0.8,Cl
14,6,0.85,Cl
15,6,0.8,Cl
16,6,0.9,Cl
17,6,0.65,Cl
18,6,0.8,Cl
19,6,0.9,Cl
20,6,0.8,Cl
21,6,0.85,Cl
22,6,0.85,Cl
23,6,0.85,Cl
24,6,0.9,Cl
25,6,0.7,Cl
26,6,0.85,Cl
27,6,0.9,Cl
28,6,0.8,Cl
29,6,0.9,Cl
30,6,0.85,Cl
31,6,0.85,Cl
32,6,0.9,Cl
33,6,0.75,Cl
34,6,0.9,Cl
35,6,0.85,Cl
36,6,0.9,Cl
37,6,0.9,Cl
38,6,0.8,Cl
39,6,0.75,Cl
40,6,0.85,Cl
41,6,0.8,Cl
42,6,0.85,Cl
43,6,0.9,Cl
44,6,0.9,Cl
45,6,0.75,Cl
46,6,0.8,Cl
47,6,0.8,Cl
48,6,0.75,Cl
49,6,0.9,Cl
50,6,0.8,Cl
1,7,0.9,Cl
2,7,0.8,Cl
3,7,0.85,Cl
4,7,0.9,Cl
5,7,0.85,Cl
6,7,0.85,Cl
7,7,0.85,Cl
8,7,0.9,Cl
9,7,0.9,Cl
10,7,0.85,Cl
11,7,0.9,Cl
12,7,0.8,Cl
13,7,0.75,Cl
14,7,0.8,Cl
15,7,0.9,Cl
16,7,0.9,Cl
17,7,0.85,Cl
18,7,0.85,Cl
19,7,0.8,Cl
20,7,0.85,Cl
21,7,0.9,Cl
22,7,0.85,Cl
23,7,0.8,Cl
24,7,0.85,Cl
25,7,0.9,Cl
26,7,0.85,Cl
27,7,0.9,Cl
28,7,0.9,Cl
29,7,0.8,Cl
30,7,0.85,Cl
31,7,0.85,Cl
32,7,0.85,Cl
33,7,0.9,Cl
34,7,0.85,Cl
35,7,0.9,Cl
36,7,0.85,Cl
37,7,0.8,Cl
38,7,0.85,Cl
39,7,0.8,Cl
40,7,0.9,Cl
41,7,0.9,Cl
42,7,0.85,Cl
43,7,0.75,Cl
44,7,0.8,Cl
45,7,0.7,Cl
46,7,0.8,Cl
47,7,0.85,Cl
48,7,0.75,Cl
49,7,0.85,Cl
50,7,0.85,Cl
1,8,0.8,Cl
2,8,0.9,Cl
3,8,0.75,Cl
4,8,0.9,Cl
5,8,0.9,Cl
6,8,0.8,Cl
7,8,0.9,Cl
8,8,0.8,Cl
9,8,0.85,Cl
10,8,0.9,Cl
11,8,0.85,Cl
12,8,0.9,Cl
13,8,0.9,Cl
14,8,0.9,Cl
15,8,0.7,Cl
16,8,0.9,Cl
17,8,0.7,Cl
18,8,0.9,Cl
19,8,0.9,Cl
20,8,0.9,Cl
21,8,0.9,Cl
22,8,0.8,Cl
23,8,0.9,Cl
24,8,0.85,Cl
25,8,0.9,Cl
26,8,0.85,Cl
27,8,0.85,Cl
28,8,0.9,Cl
29,8,0.85,Cl
30,8,0.9,Cl
31,8,0.85,Cl
32,8,0.85,Cl
33,8,0.9,Cl
34,8,0.85,Cl
35,8,0.85,Cl
36,8,0.85,Cl
37,8,0.9,Cl
38,8,0.9,Cl
39,8,0.8,Cl
40,8,0.9,Cl
41,8,0.9,Cl
42,8,0.85,Cl
43,8,0.65,Cl
44,8,0.85,Cl
45,8,0.9,Cl
46,8,0.9,Cl
47,8,0.85,Cl
48,8,0.75,Cl
49,8,0.85,Cl
50,8,0.85,Cl
1,9,0.8,Cl
2,9,0.8,Cl
3,9,0.8,Cl
4,9,0.8,Cl
5,9,0.9,Cl
6,9,0.85,Cl
7,9,0.9,Cl
8,9,0.8,Cl
9,9,0.85,Cl
10,9,0.9,Cl
11,9,0.85,Cl
12,9,0.9,Cl
13,9,0.9,Cl
14,9,0.9,Cl
15,9,0.9,Cl
16,9,0.9,Cl
17,9,0.85,Cl
18,9,0.9,Cl
19,9,0.9,Cl
20,9,0.9,Cl
21,9,0.85,Cl
22,9,0.9,Cl
23,9,0.85,Cl
24,9,0.9,Cl
25,9,0.85,Cl
26,9,0.85,Cl
27,9,0.85,Cl
28,9,0.85,Cl
29,9,0.8,Cl
30,9,0.9,Cl
31,9,0.9,Cl
32,9,0.9,Cl
33,9,0.7,Cl
34,9,0.9,Cl
35,9,0.9,Cl
36,9,0.85,Cl
37,9,0.9,Cl
38,9,0.9,Cl
39,9,0.9,Cl
40,9,0.9,Cl
41,9,0.85,Cl
42,9,0.85,Cl
43,9,0.85,Cl
44,9,0.9,Cl
45,9,0.9,Cl
46,9,0.8,Cl
47,9,0.8,Cl
48,9,0.85,Cl
49,9,0.85,Cl
50,9,0.9,Cl
1,10,0.85,Cl
2,10,0.85,Cl
3,10,0.85,Cl
4,10,0.85,Cl
5,10,0.8,Cl
6,10,0.9,Cl
7,10,0.9,Cl
8,10,0.85,Cl
9,10,0.85,Cl
10,10,0.85,Cl
11,10,0.85,Cl
12,10,0.9,Cl
13,10,0.85,Cl
14,10,0.8,Cl
15,10,0.9,Cl
16,10,0.9,Cl
17,10,0.9,Cl
18,10,0.8,Cl
19,10,0.8,Cl
20,10,0.9,Cl
21,10,0.9,Cl
22,10,0.85,Cl
23,10,0.9,Cl
24,10,0.85,Cl
25,10,0.9,Cl
26,10,0.85,Cl
27,10,0.85,Cl
28,10,0.9,Cl
29,10,0.85,Cl
30,10,0.9,Cl
31,10,0.9,Cl
32,10,0.9,Cl
33,10,0.9,Cl
34,10,0.85,Cl
35,10,0.9,Cl
36,10,0.85,Cl
37,10,0.9,Cl
38,10,0.85,Cl
39,10,0.85,Cl
40,10,0.9,Cl
41,10,0.8,Cl
42,10,0.9,Cl
43,10,0.85,Cl
44,10,0.85,Cl
45,10,0.9,Cl
46,10,0.9,Cl
47,10,0.65,Cl
48,10,0.9,Cl
49,10,0.85,Cl
50,10,0.85,Cl
1,11,0.85,Cl
2,11,0.9,Cl
3,11,0.9,Cl
4,11,0.9,Cl
5,11,0.85,Cl
6,11,0.9,Cl
7,11,0.9,Cl
8,11,0.9,Cl
9,11,0.85,Cl
10,11,0.9,Cl
11,11,0.8,Cl
12,11,0.8,Cl
13,11,0.9,Cl
14,11,0.75,Cl
15,11,0.9,Cl
16,11,0.8,Cl
17,11,0.85,Cl
18,11,0.8,Cl
19,11,0.9,Cl
20,11,0.75,Cl
21,11,0.9,Cl
22,11,0.8,Cl
23,11,0.85,Cl
24,11,0.85,Cl
25,11,0.9,Cl
26,11,0.85,Cl
27,11,0.8,Cl
28,11,0.8,Cl
29,11,0.85,Cl
30,11,0.9,Cl
31,11,0.9,Cl
32,11,0.9,Cl
33,11,0.85,Cl
34,11,0.85,Cl
35,11,0.9,Cl
36,11,0.85,Cl
37,11,0.85,Cl
38,11,0.85,Cl
39,11,0.8,Cl
40,11,0.9,Cl
41,11,0.9,Cl
42,11,0.85,Cl
43,11,0.85,Cl
44,11,0.9,Cl
45,11,0.85,Cl
46,11,0.8,Cl
47,11,0.9,Cl
48,11,0.9,Cl
49,11,0.85,Cl
50,11,0.85,Cl
1,12,0.9,Cl
2,12,0.85,Cl
3,12,0.85,Cl
4,12,0.85,Cl
5,12,0.75,Cl
6,12,0.8,Cl
7,12,0.8,Cl
8,12,0.9,Cl
9,12,0.9,Cl
10,12,0.9,Cl
11,12,0.9,Cl
12,12,0.85,Cl
13,12,0.85,Cl
14,12,0.9,Cl
15,12,0.9,Cl
16,12,0.9,Cl
17,12,0.9,Cl
18,12,0.85,Cl
19,12,0.85,Cl
20,12,0.9,Cl
21,12,0.85,Cl
22,12,0.9,Cl
23,12,0.9,Cl
24,12,0.85,Cl
25,12,0.85,Cl
26,12,0.85,Cl
27,12,0.85,Cl
28,12,0.85,Cl
29,12,0.85,Cl
30,12,0.8,Cl
31,12,0.85,Cl
32,12,0.75,Cl
33,12,0.9,Cl
34,12,0.85,Cl
35,12,0.9,Cl
36,12,0.9,Cl
37,12,0.85,Cl
38,12,0.85,Cl
39,12,0.9,Cl
40,12,0.85,Cl
41,12,0.9,Cl
42,12,0.85,Cl
43,12,0.85,Cl
44,12,0.9,Cl
45,12,0.85,Cl
46,12,0.85,Cl
47,12,0.9,Cl
48,12,0.9,Cl
49,12,0.85,Cl
50,12,0.85,Cl
1,13,0.9,Cl
2,13,0.85,Cl
3,13,0.9,Cl
4,13,0.85,Cl
5,13,0.9,Cl
6,13,0.85,Cl
7,13,0.85,Cl
8,13,0.85,Cl
9,13,0.8,Cl
10,13,0.85,Cl
11,13,0.9,Cl
12,13,0.9,Cl
13,13,0.8,Cl
14,13,0.85,Cl
15,13,0.9,Cl
16,13,0.85,Cl
17,13,0.85,Cl
18,13,0.85,Cl
19,13,0.9,Cl
20,13,0.85,Cl
21,13,0.9,Cl
22,13,0.9,Cl
23,13,0.9,Cl
24,13,0.9,Cl
25,13,0.85,Cl
26,13,0.9,Cl
27,13,0.9,Cl
28,13,0.9,Cl
29,13,0.9,Cl
30,13,0.9,Cl
31,13,0.8,Cl
32,13,0.85,Cl
33,13,0.85,Cl
34,13,0.85,Cl
35,13,0.8,Cl
36,13,0.8,Cl
37,13,0.85,Cl
38,13,0.9,Cl
39,13,0.85,Cl
40,13,0.85,Cl
41,13,0.9,Cl
42,13,0.8,Cl
43,13,0.85,Cl
44,13,0.85,Cl
45,13,0.9,Cl
46,13,0.9,Cl
47,13,0.9,Cl
48,13,0.85,Cl
49,13,0.9,Cl
50,13,0.8,Cl
1,14,0.9,Cl
2,14,0.9,Cl
3,14,0.9,Cl
4,14,0.85,Cl
5,14,0.75,Cl
6,14,0.9,Cl
7,14,0.85,Cl
8,14,0.9,Cl
9,14,0.85,Cl
10,14,0.9,Cl
11,14,0.9,Cl
12,14,0.85,Cl
13,14,0.85,Cl
14,14,0.85,Cl
15,14,0.85,Cl
16,14,0.65,Cl
17,14,0.85,Cl
18,14,0.9,Cl
19,14,0.8,Cl
20,14,0.9,Cl
21,14,0.9,Cl
22,14,0.8,Cl
23,14,0.8,Cl
24,14,0.7,Cl
25,14,0.85,Cl
26,14,0.7,Cl
27,14,0.85,Cl
28,14,0.9,Cl
29,14,0.85,Cl
30,14,0.85,Cl
31,14,0.9,Cl
32,14,0.9,Cl
33,14,0.9,Cl
34,14,0.9,Cl
35,14,0.9,Cl
36,14,0.9,Cl
37,14,0.85,Cl
38,14,0.85,Cl
39,14,0.85,Cl
40,14,0.9,Cl
41,14,0.85,Cl
42,14,0.9,Cl
43,14,0.85,Cl
44,14,0.9,Cl
45,14,0.85,Cl
46,14,0.9,Cl
47,14,0.9,Cl
48,14,0.9,Cl
49,14,0.9,Cl
50,14,0.9,Cl
1,15,0.9,Cl
2,15,0.9,Cl
3,15,0.8,Cl
4,15,0.9,Cl
5,15,0.85,Cl
6,15,0.85,Cl
7,15,0.9,Cl
8,15,0.85,Cl
9,15,0.8,Cl
10,15,0.9,Cl
11,15,0.85,Cl
12,15,0.85,Cl
13,15,0.8,Cl
14,15,0.9,Cl
15,15,0.85,Cl
16,15,0.85,Cl
17,15,0.85,Cl
18,15,0.8,Cl
19,15,0.85,Cl
20,15,0.8,Cl
21,15,0.9,Cl
22,15,0.85,Cl
23,15,0.8,Cl
24,15,0.85,Cl
25,15,0.85,Cl
26,15,0.8,Cl
27,15,0.9,Cl
28,15,0.85,Cl
29,15,0.85,Cl
30,15,0.85,Cl
31,15,0.85,Cl
32,15,0.9,Cl
33,15,0.9,Cl
34,15,0.9,Cl
35,15,0.85,Cl
36,15,0.9,Cl
37,15,0.9,Cl
38,15,0.9,Cl
39,15,0.85,Cl
40,15,0.8,Cl
41,15,0.9,Cl
42,15,0.9,Cl
43,15,0.9,Cl
44,15,0.85,Cl
45,15,0.85,Cl
46,15,0.9,Cl
47,15,0.8,Cl
48,15,0.75,Cl
49,15,0.9,Cl
50,15,0.85,Cl
1,16,0.85,Cl
2,16,0.85,Cl
3,16,0.8,Cl
4,16,0.8,Cl
5,16,0.9,Cl
6,16,0.9,Cl
7,16,0.9,Cl
8,16,0.85,Cl
9,16,0.9,Cl
10,16,0.9,Cl
11,16,0.85,Cl
12,16,0.9,Cl
13,16,0.85,Cl
14,16,0.9,Cl
15,16,0.85,Cl
16,16,0.85,Cl
17,16,0.85,Cl
18,16,0.9,Cl
19,16,0.9,Cl
20,16,0.9,Cl
21,16,0.9,Cl
22,16,0.85,Cl
23,16,0.9,Cl
24,16,0.75,Cl
25,16,0.85,Cl
26,16,0.9,Cl
27,16,0.85,Cl
28,16,0.8,Cl
29,16,0.85,Cl
30,16,0.9,Cl
31,16,0.9,Cl
32,16,0.9,Cl
33,16,0.9,Cl
34,16,0.85,Cl
35,16,0.9,Cl
36,16,0.85,Cl
37,16,0.9,Cl
38,16,0.9,Cl
39,16,0.9,Cl
40,16,0.85,Cl
41,16,0.9,Cl
42,16,0.9,Cl
43,16,0.85,Cl
44,16,0.9,Cl
45,16,0.9,Cl
46,16,0.85,Cl
47,16,0.85,Cl
48,16,0.8,Cl
49,16,0.9,Cl
50,16,0.85,Cl
1,17,0.85,Cl
2,17,0.85,Cl
3,17,0.85,Cl
4,17,0.85,Cl
5,17,0.85,Cl
6,17,0.9,Cl
7,17,0.85,Cl
8,17,0.85,Cl
9,17,0.9,Cl
10,17,0.9,Cl
11,17,0.85,Cl
12,17,0.85,Cl
13,17,0.85,Cl
14,17,0.85,Cl
15,17,0.85,Cl
16,17,0.85,Cl
17,17,0.85,Cl
18,17,0.9,Cl
19,17,0.85,Cl
20,17,0.8,Cl
21,17,0.85,Cl
22,17,0.85,Cl
23,17,0.9,Cl
24,17,0.9,Cl
25,17,0.9,Cl
26,17,0.9,Cl
27,17,0.9,Cl
28,17,0.9,Cl
29,17,0.85,Cl
30,17,0.85,Cl
31,17,0.8,Cl
32,17,0.85,Cl
33,17,0.85,Cl
34,17,0.8,Cl
35,17,0.9,Cl
36,17,0.9,Cl
37,17,0.85,Cl
38,17,0.85,Cl
39,17,0.9,Cl
40,17,0.85,Cl
41,17,0.9,Cl
42,17,0.85,Cl
43,17,0.8,Cl
44,17,0.85,Cl
45,17,0.85,Cl
46,17,0.85,Cl
47,17,0.8,Cl
48,17,0.85,Cl
49,17,0.85,Cl
50,17,0.9,Cl
1,18,0.85,Cl
2,18,0.85,Cl
3,18,0.85,Cl
4,18,0.75,Cl
5,18,0.9,Cl
6,18,0.9,Cl
7,18,0.85,Cl
8,18,0.85,Cl
9,18,0.9,Cl
10,18,0.9,Cl
11,18,0.9,Cl
12,18,0.8,Cl
13,18,0.9,Cl
14,18,0.9,Cl
15,18,0.9,Cl
16,18,0.9,Cl
17,18,0.85,Cl
18,18,0.85,Cl
19,18,0.9,Cl
20,18,0.85,Cl
21,18,0.85,Cl
22,18,0.9,Cl
23,18,0.9,Cl
24,18,0.9,Cl
25,18,0.9,Cl
26,18,0.8,Cl
27,18,0.9,Cl
28,18,0.85,Cl
29,18,0.9,Cl
30,18,0.9,Cl
31,18,0.85,Cl
32,18,0.9,Cl
33,18,0.85,Cl
34,18,0.85,Cl
35,18,0.85,Cl
36,18,0.9,Cl
37,18,0.85,Cl
38,18,0.9,Cl
39,18,0.8,Cl
40,18,0.9,Cl
41,18,0.9,Cl
42,18,0.85,Cl
43,18,0.9,Cl
44,18,0.9,Cl
45,18,0.9,Cl
46,18,0.9,Cl
47,18,0.85,Cl
48,18,0.85,Cl
49,18,0.85,Cl
50,18,0.9,Cl
1,19,0.9,Cl
2,19,0.85,Cl
3,19,0.85,Cl
4,19,0.85,Cl
5,19,0.8,Cl
